,post,likes,sponsored,nPost,followers,followees,nIgtv,business,verified,day,month,hour_of_day,category
24519,2021-10-07_17-06-16_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,5,20.0,Creators & Celebrities
24520,2021-10-06_17-12-37_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,5,1.0,Creators & Celebrities
24521,2021-10-05_16-34-15_UTC,-1,0,3160,11604,1829,0,1,0,Friday,5,0.0,Creators & Celebrities
24523,2021-10-03_16-26-03_UTC,-1,0,3160,11604,1829,0,1,0,Tuesday,5,21.0,Creators & Celebrities
24524,2021-10-02_15-42-43_UTC,-1,0,3160,11604,1829,0,1,0,Monday,5,22.0,Creators & Celebrities
24525,2021-10-01_15-06-22_UTC,-1,0,3160,11604,1829,0,1,0,Sunday,5,17.0,Creators & Celebrities
24526,2021-09-30_15-51-45_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,5,20.0,Creators & Celebrities
24527,2021-09-29_16-03-22_UTC,-1,0,3160,11604,1829,0,1,0,Friday,5,21.0,Creators & Celebrities
24528,2021-09-28_15-55-01_UTC,-1,0,3160,11604,1829,0,1,0,Thursday,5,22.0,Creators & Celebrities
24529,2021-09-27_15-46-16_UTC,-1,0,3160,11604,1829,0,1,0,Wednesday,5,21.0,Creators & Celebrities
24530,2021-09-26_21-04-48_UTC,-1,0,3160,11604,1829,0,1,0,Wednesday,5,1.0,Creators & Celebrities
24531,2021-09-25_16-39-25_UTC,-1,0,3160,11604,1829,0,1,0,Monday,5,23.0,Creators & Celebrities
24532,2021-09-24_18-16-47_UTC,-1,0,3160,11604,1829,0,1,0,Sunday,5,19.0,Creators & Celebrities
24533,2021-09-23_18-21-11_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,5,20.0,Creators & Celebrities
24534,2021-09-22_15-55-03_UTC,-1,0,3160,11604,1829,0,1,0,Friday,5,21.0,Creators & Celebrities
24535,2021-09-21_15-25-30_UTC,-1,0,3160,11604,1829,0,1,0,Thursday,5,21.0,Creators & Celebrities
24536,2021-09-20_16-28-35_UTC,212,0,3160,11604,1829,0,1,0,Wednesday,5,22.0,Creators & Celebrities
24537,2021-09-19_17-50-04_UTC,-1,0,3160,11604,1829,0,1,0,Tuesday,5,22.0,Creators & Celebrities
24538,2021-09-18_15-31-41_UTC,227,0,3160,11604,1829,0,1,0,Monday,5,22.0,Creators & Celebrities
24539,2021-09-17_19-09-51_UTC,-1,0,3160,11604,1829,0,1,0,Sunday,5,20.0,Creators & Celebrities
24541,2021-09-15_16-00-42_UTC,-1,0,3160,11604,1829,0,1,0,Friday,5,21.0,Creators & Celebrities
24542,2021-09-14_16-30-37_UTC,-1,0,3160,11604,1829,0,1,0,Thursday,5,22.0,Creators & Celebrities
24543,2021-09-13_16-41-24_UTC,-1,0,3160,11604,1829,0,1,0,Wednesday,5,22.0,Creators & Celebrities
24544,2021-09-12_17-39-59_UTC,-1,0,3160,11604,1829,0,1,0,Tuesday,5,22.0,Creators & Celebrities
24545,2021-09-11_15-23-09_UTC,-1,0,3160,11604,1829,0,1,0,Monday,5,21.0,Creators & Celebrities
24546,2021-09-10_17-28-36_UTC,-1,0,3160,11604,1829,0,1,0,Sunday,5,22.0,Creators & Celebrities
24547,2021-09-09_16-04-14_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,5,22.0,Creators & Celebrities
24548,2021-09-08_16-20-05_UTC,-1,0,3160,11604,1829,0,1,0,Friday,4,21.0,Creators & Celebrities
24549,2021-09-07_15-58-46_UTC,-1,0,3160,11604,1829,0,1,0,Thursday,4,21.0,Creators & Celebrities
24550,2021-09-06_13-51-56_UTC,-1,0,3160,11604,1829,0,1,0,Wednesday,4,22.0,Creators & Celebrities
24551,2021-09-05_17-10-57_UTC,-1,0,3160,11604,1829,0,1,0,Tuesday,4,22.0,Creators & Celebrities
24552,2021-09-04_14-23-28_UTC,-1,0,3160,11604,1829,0,1,0,Monday,4,22.0,Creators & Celebrities
24553,2021-09-03_18-08-31_UTC,-1,0,3160,11604,1829,0,1,0,Sunday,4,23.0,Creators & Celebrities
24554,2021-09-02_15-37-37_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,4,18.0,Creators & Celebrities
24555,2021-09-01_16-21-06_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,4,3.0,Creators & Celebrities
24556,2021-09-01_16-21-06_UTC,-1,0,3160,11604,1829,0,1,0,Friday,4,0.0,Creators & Celebrities
24557,2021-08-31_15-50-04_UTC,-1,0,3160,11604,1829,0,1,0,Thursday,4,1.0,Creators & Celebrities
24558,2021-08-30_16-11-07_UTC,-1,0,3160,11604,1829,0,1,0,Tuesday,4,23.0,Creators & Celebrities
24559,2021-08-29_17-41-20_UTC,-1,0,3160,11604,1829,0,1,0,Monday,4,22.0,Creators & Celebrities
24560,2021-08-28_19-37-19_UTC,-1,0,3160,11604,1829,0,1,0,Sunday,4,17.0,Creators & Celebrities
24561,2021-08-27_19-11-36_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,4,17.0,Creators & Celebrities
24562,2021-08-26_20-03-43_UTC,-1,0,3160,11604,1829,0,1,0,Friday,4,21.0,Creators & Celebrities
24563,2021-08-25_20-16-12_UTC,-1,0,3160,11604,1829,0,1,0,Thursday,4,23.0,Creators & Celebrities
24564,2021-08-24_20-57-08_UTC,-1,0,3160,11604,1829,0,1,0,Wednesday,4,22.0,Creators & Celebrities
24565,2021-08-23_19-49-32_UTC,-1,0,3160,11604,1829,0,1,0,Tuesday,4,20.0,Creators & Celebrities
24566,2021-08-22_19-28-33_UTC,-1,0,3160,11604,1829,0,1,0,Monday,4,21.0,Creators & Celebrities
24567,2021-08-21_14-28-50_UTC,-1,0,3160,11604,1829,0,1,0,Sunday,4,22.0,Creators & Celebrities
24568,2021-08-20_21-18-38_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,4,21.0,Creators & Celebrities
24569,2021-08-19_21-40-41_UTC,-1,0,3160,11604,1829,0,1,0,Friday,4,21.0,Creators & Celebrities
24570,2021-08-18_22-31-56_UTC,-1,0,3160,11604,1829,0,1,0,Thursday,4,21.0,Creators & Celebrities
24571,2021-08-17_21-15-25_UTC,-1,0,3160,11604,1829,0,1,0,Wednesday,4,21.0,Creators & Celebrities
24572,2021-08-16_21-20-29_UTC,-1,0,3160,11604,1829,0,1,0,Tuesday,4,23.0,Creators & Celebrities
24573,2021-08-15_22-21-02_UTC,-1,0,3160,11604,1829,0,1,0,Tuesday,4,0.0,Creators & Celebrities
24574,2021-08-14_20-48-47_UTC,-1,0,3160,11604,1829,0,1,0,Monday,4,1.0,Creators & Celebrities
24575,2021-08-13_20-06-52_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,4,22.0,Creators & Celebrities
24576,2021-08-12_18-42-47_UTC,-1,0,3160,11604,1829,0,1,0,Friday,4,22.0,Creators & Celebrities
24577,2021-08-11_19-45-32_UTC,-1,0,3160,11604,1829,0,1,0,Thursday,4,22.0,Creators & Celebrities
24578,2021-08-10_21-20-46_UTC,-1,0,3160,11604,1829,0,1,0,Wednesday,3,22.0,Creators & Celebrities
24579,2021-08-09_22-13-36_UTC,-1,0,3160,11604,1829,0,1,0,Tuesday,3,22.0,Creators & Celebrities
24580,2021-08-08_19-59-38_UTC,-1,0,3160,11604,1829,0,1,0,Monday,3,22.0,Creators & Celebrities
24581,2021-08-08_00-56-39_UTC,-1,0,3160,11604,1829,0,1,0,Sunday,3,22.0,Creators & Celebrities
24582,2021-08-06_20-16-42_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,3,19.0,Creators & Celebrities
24583,2021-08-05_21-47-51_UTC,-1,0,3160,11604,1829,0,1,0,Friday,3,21.0,Creators & Celebrities
24584,2021-08-04_21-39-10_UTC,-1,0,3160,11604,1829,0,1,0,Friday,3,0.0,Creators & Celebrities
24585,2021-08-03_21-04-46_UTC,-1,0,3160,11604,1829,0,1,0,Thursday,3,0.0,Creators & Celebrities
24586,2021-08-02_20-47-44_UTC,-1,0,3160,11604,1829,0,1,0,Wednesday,3,0.0,Creators & Celebrities
24587,2021-08-01_14-26-44_UTC,-1,0,3160,11604,1829,0,1,0,Tuesday,3,0.0,Creators & Celebrities
24588,2021-07-31_16-49-36_UTC,-1,0,3160,11604,1829,0,1,0,Sunday,3,18.0,Creators & Celebrities
24589,2021-07-30_19-58-16_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,3,22.0,Creators & Celebrities
24590,2021-07-29_22-20-12_UTC,-1,0,3160,11604,1829,0,1,0,Friday,3,23.0,Creators & Celebrities
24591,2021-07-28_21-52-26_UTC,-1,0,3160,11604,1829,0,1,0,Thursday,3,22.0,Creators & Celebrities
24592,2021-07-27_21-19-18_UTC,-1,0,3160,11604,1829,0,1,0,Wednesday,3,23.0,Creators & Celebrities
24593,2021-07-26_20-12-12_UTC,-1,0,3160,11604,1829,0,1,0,Tuesday,3,23.0,Creators & Celebrities
24594,2021-07-25_20-46-32_UTC,-1,0,3160,11604,1829,0,1,0,Monday,3,23.0,Creators & Celebrities
24595,2021-07-24_20-08-16_UTC,-1,0,3160,11604,1829,0,1,0,Sunday,3,21.0,Creators & Celebrities
24596,2021-07-23_20-45-42_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,3,22.0,Creators & Celebrities
24597,2021-07-22_20-48-40_UTC,-1,0,3160,11604,1829,0,1,0,Friday,3,21.0,Creators & Celebrities
24598,2021-07-21_20-59-31_UTC,-1,0,3160,11604,1829,0,1,0,Thursday,3,23.0,Creators & Celebrities
24599,2021-07-20_22-26-46_UTC,-1,0,3160,11604,1829,0,1,0,Wednesday,3,22.0,Creators & Celebrities
24600,2021-07-19_22-22-18_UTC,-1,0,3160,11604,1829,0,1,0,Tuesday,3,23.0,Creators & Celebrities
24601,2021-07-18_19-43-21_UTC,-1,0,3160,11604,1829,0,1,0,Tuesday,3,0.0,Creators & Celebrities
24602,2021-07-17_17-23-07_UTC,-1,0,3160,11604,1829,0,1,0,Sunday,3,17.0,Creators & Celebrities
24603,2021-07-17_00-29-08_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,3,23.0,Creators & Celebrities
24604,2021-07-15_20-24-09_UTC,-1,0,3160,11604,1829,0,1,0,Friday,3,21.0,Creators & Celebrities
24605,2021-07-14_20-37-01_UTC,-1,0,3160,11604,1829,0,1,0,Friday,3,0.0,Creators & Celebrities
24606,2021-07-13_21-13-55_UTC,-1,0,3160,11604,1829,0,1,0,Wednesday,3,23.0,Creators & Celebrities
24608,2021-07-11_22-58-30_UTC,-1,0,3160,11604,1829,0,1,0,Tuesday,3,0.0,Creators & Celebrities
24609,2021-07-10_21-13-42_UTC,-1,0,3160,11604,1829,0,1,0,Sunday,2,22.0,Creators & Celebrities
24610,2021-07-09_20-47-20_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,2,16.0,Creators & Celebrities
24611,2021-07-09_00-23-03_UTC,-1,0,3160,11604,1829,0,1,0,Friday,2,22.0,Creators & Celebrities
24612,2021-07-07_20-43-33_UTC,-1,0,3160,11604,1829,0,1,0,Friday,2,0.0,Creators & Celebrities
24613,2021-07-06_20-34-12_UTC,-1,0,3160,11604,1829,0,1,0,Thursday,2,0.0,Creators & Celebrities
24615,2021-07-04_19-16-04_UTC,226,0,3160,11604,1829,0,1,0,Tuesday,2,0.0,Creators & Celebrities
24616,2021-07-03_17-42-31_UTC,-1,0,3160,11604,1829,0,1,0,Sunday,2,20.0,Creators & Celebrities
24617,2021-07-02_20-18-38_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,2,17.0,Creators & Celebrities
24618,2021-07-01_20-55-08_UTC,-1,0,3160,11604,1829,0,1,0,Friday,2,23.0,Creators & Celebrities
24619,2021-06-30_20-30-43_UTC,297,0,3160,11604,1829,0,1,0,Friday,2,2.0,Creators & Celebrities
24620,2021-06-29_22-06-46_UTC,-1,0,3160,11604,1829,0,1,0,Wednesday,2,23.0,Creators & Celebrities
24621,2021-06-28_21-28-54_UTC,-1,0,3160,11604,1829,0,1,0,Tuesday,2,23.0,Creators & Celebrities
24622,2021-06-27_18-39-41_UTC,-1,0,3160,11604,1829,0,1,0,Tuesday,2,0.0,Creators & Celebrities
24623,2021-06-26_15-48-23_UTC,-1,0,3160,11604,1829,0,1,0,Sunday,2,20.0,Creators & Celebrities
24624,2021-06-25_20-07-20_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,2,23.0,Creators & Celebrities
24625,2021-06-24_23-21-01_UTC,-1,0,3160,11604,1829,0,1,0,Friday,2,22.0,Creators & Celebrities
24626,2021-06-23_22-41-03_UTC,-1,0,3160,11604,1829,0,1,0,Friday,2,0.0,Creators & Celebrities
24627,2021-06-22_21-51-01_UTC,-1,0,3160,11604,1829,0,1,0,Wednesday,2,23.0,Creators & Celebrities
24628,2021-06-21_20-31-09_UTC,-1,0,3160,11604,1829,0,1,0,Tuesday,2,23.0,Creators & Celebrities
24629,2021-06-20_19-13-01_UTC,-1,0,3160,11604,1829,0,1,0,Tuesday,2,0.0,Creators & Celebrities
24630,2021-06-20_00-37-59_UTC,-1,0,3160,11604,1829,0,1,0,Sunday,2,23.0,Creators & Celebrities
24631,2021-06-18_20-18-54_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,2,20.0,Creators & Celebrities
24632,2021-06-17_22-38-12_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,2,0.0,Creators & Celebrities
24633,2021-06-16_22-16-29_UTC,-1,0,3160,11604,1829,0,1,0,Thursday,2,22.0,Creators & Celebrities
24634,2021-06-15_21-21-16_UTC,-1,0,3160,11604,1829,0,1,0,Wednesday,2,23.0,Creators & Celebrities
24635,2021-06-14_21-26-12_UTC,-1,0,3160,11604,1829,0,1,0,Wednesday,2,0.0,Creators & Celebrities
24636,2021-06-13_21-50-34_UTC,-1,0,3160,11604,1829,0,1,0,Monday,2,23.0,Creators & Celebrities
24637,2021-06-12_13-02-44_UTC,-1,0,3160,11604,1829,0,1,0,Sunday,1,22.0,Creators & Celebrities
24638,2021-06-11_15-36-51_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,1,19.0,Creators & Celebrities
24639,2021-06-10_20-44-00_UTC,-1,0,3160,11604,1829,0,1,0,Friday,1,23.0,Creators & Celebrities
24640,2021-06-09_20-02-47_UTC,140,0,3160,11604,1829,0,1,0,Thursday,1,23.0,Creators & Celebrities
24641,2021-06-08_20-37-17_UTC,223,0,3160,11604,1829,0,1,0,Wednesday,1,23.0,Creators & Celebrities
24642,2021-06-07_20-16-18_UTC,-1,0,3160,11604,1829,0,1,0,Wednesday,1,0.0,Creators & Celebrities
24643,2021-06-06_17-28-38_UTC,-1,0,3160,11604,1829,0,1,0,Monday,1,23.0,Creators & Celebrities
24644,2021-06-05_17-00-19_UTC,-1,0,3160,11604,1829,0,1,0,Sunday,1,22.0,Creators & Celebrities
24645,2021-06-04_20-15-17_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,1,23.0,Creators & Celebrities
24646,2021-06-03_23-57-27_UTC,-1,0,3160,11604,1829,0,1,0,Friday,1,23.0,Creators & Celebrities
24647,2021-06-02_21-19-07_UTC,-1,0,3160,11604,1829,0,1,0,Friday,1,2.0,Creators & Celebrities
24648,2021-06-01_21-07-12_UTC,-1,0,3160,11604,1829,0,1,0,Wednesday,1,23.0,Creators & Celebrities
24649,2021-05-31_20-55-38_UTC,-1,0,3160,11604,1829,0,1,0,Tuesday,1,23.0,Creators & Celebrities
24651,2021-05-29_19-52-01_UTC,-1,0,3160,11604,1829,0,1,0,Sunday,1,19.0,Creators & Celebrities
24653,2021-05-27_23-59-35_UTC,-1,0,3160,11604,1829,0,1,0,Friday,1,22.0,Creators & Celebrities
24654,2021-05-26_21-23-17_UTC,-1,0,3160,11604,1829,0,1,0,Friday,1,0.0,Creators & Celebrities
24655,2021-05-25_20-32-07_UTC,-1,0,3160,11604,1829,0,1,0,Wednesday,1,22.0,Creators & Celebrities
24656,2021-05-24_21-34-39_UTC,-1,0,3160,11604,1829,0,1,0,Tuesday,1,22.0,Creators & Celebrities
24657,2021-05-23_16-50-22_UTC,-1,0,3160,11604,1829,0,1,0,Monday,1,23.0,Creators & Celebrities
24658,2021-05-22_19-05-00_UTC,-1,0,3160,11604,1829,0,1,0,Sunday,1,20.0,Creators & Celebrities
24659,2021-05-21_20-43-50_UTC,-1,0,3160,11604,1829,0,1,0,Saturday,1,22.0,Creators & Celebrities
24660,2021-05-20_21-28-05_UTC,-1,0,3160,11604,1829,0,1,0,Friday,1,22.0,Creators & Celebrities
24661,2021-05-19_20-17-02_UTC,-1,0,3160,11604,1829,0,1,0,Thursday,1,22.0,Creators & Celebrities
24662,2021-05-19_00-47-59_UTC,174,0,3160,11604,1829,0,1,0,Wednesday,1,22.0,Creators & Celebrities
24663,2021-05-17_22-05-45_UTC,230,0,3160,11604,1829,0,1,0,Tuesday,1,22.0,Creators & Celebrities
24664,2021-05-16_18-28-57_UTC,346,0,3160,11604,1829,0,1,0,Monday,1,23.0,Creators & Celebrities
24665,2021-05-15_19-16-35_UTC,255,0,3160,11604,1829,0,1,0,Sunday,1,21.0,Creators & Celebrities
24666,2021-05-14_20-55-44_UTC,285,0,3160,11604,1829,0,1,0,Saturday,1,22.0,Creators & Celebrities
24667,2021-05-13_20-38-58_UTC,195,0,3160,11604,1829,0,1,0,Friday,1,22.0,Creators & Celebrities
24668,2021-05-12_21-47-42_UTC,227,0,3160,11604,1829,0,1,0,Tuesday,12,4.0,Creators & Celebrities
24669,2021-05-11_21-08-20_UTC,248,0,3160,11604,1829,0,1,0,Wednesday,12,3.0,Creators & Celebrities
24670,2021-05-10_21-30-36_UTC,170,0,3160,11604,1829,0,1,0,Tuesday,12,1.0,Creators & Celebrities
24672,2021-05-08_20-34-41_UTC,406,0,3160,11604,1829,0,1,0,Thursday,12,4.0,Creators & Celebrities
24673,2021-05-07_20-51-39_UTC,209,0,3160,11604,1829,0,1,0,Saturday,12,5.0,Creators & Celebrities
24674,2021-05-06_21-01-47_UTC,214,0,3160,11604,1829,0,1,0,Wednesday,12,1.0,Creators & Celebrities
24675,2021-05-05_21-24-17_UTC,274,0,3160,11604,1829,0,1,0,Friday,12,4.0,Creators & Celebrities
24676,2021-05-04_21-23-40_UTC,197,0,3160,11604,1829,0,1,0,Tuesday,11,5.0,Creators & Celebrities
24677,2021-05-03_20-36-58_UTC,268,0,3160,11604,1829,0,1,0,Saturday,11,2.0,Creators & Celebrities
24678,2021-05-02_21-00-11_UTC,239,0,3160,11604,1829,0,1,0,Thursday,11,21.0,Creators & Celebrities
24679,2021-05-01_21-05-16_UTC,280,0,3160,11604,1829,0,1,0,Tuesday,11,4.0,Creators & Celebrities
24680,2021-04-30_20-59-34_UTC,236,0,3160,11604,1829,0,1,0,Wednesday,11,4.0,Creators & Celebrities
24681,2021-04-29_20-51-20_UTC,229,0,3160,11604,1829,0,1,0,Sunday,11,5.0,Creators & Celebrities
24682,2021-04-28_21-50-14_UTC,330,0,3160,11604,1829,0,1,0,Saturday,11,5.0,Creators & Celebrities
24683,2021-04-27_21-06-49_UTC,233,0,3160,11604,1829,0,1,0,Tuesday,11,5.0,Creators & Celebrities
24684,2021-04-26_21-27-19_UTC,219,0,3160,11604,1829,0,1,0,Sunday,11,2.0,Creators & Celebrities
24685,2021-04-25_22-57-56_UTC,194,0,3160,11604,1829,0,1,0,Saturday,11,0.0,Creators & Celebrities
24686,2021-04-24_17-05-52_UTC,230,0,3160,11604,1829,0,1,0,Tuesday,11,3.0,Creators & Celebrities
24687,2021-04-24_02-42-13_UTC,191,0,3160,11604,1829,0,1,0,Sunday,10,4.0,Creators & Celebrities
24688,2021-04-22_23-03-58_UTC,220,0,3160,11604,1829,0,1,0,Friday,10,4.0,Creators & Celebrities
24689,2021-04-22_00-03-43_UTC,248,0,3160,11604,1829,0,1,0,Tuesday,10,4.0,Creators & Celebrities
24690,2021-04-20_22-50-01_UTC,241,0,3160,11604,1829,0,1,0,Sunday,10,3.0,Creators & Celebrities
24691,2021-04-19_21-34-49_UTC,268,0,3160,11604,1829,0,1,0,Friday,10,3.0,Creators & Celebrities
24692,2021-04-18_16-02-13_UTC,269,0,3160,11604,1829,0,1,0,Thursday,10,2.0,Creators & Celebrities
24694,2021-04-16_20-45-34_UTC,270,0,3160,11604,1829,0,1,0,Saturday,10,3.0,Creators & Celebrities
24695,2021-04-15_22-03-08_UTC,291,0,3160,11604,1829,0,1,0,Wednesday,10,2.0,Creators & Celebrities
24696,2021-04-14_21-21-38_UTC,276,0,3160,11604,1829,0,1,0,Friday,10,3.0,Creators & Celebrities
24697,2021-04-13_19-54-20_UTC,366,0,3160,11604,1829,0,1,0,Thursday,10,2.0,Creators & Celebrities
24698,2021-04-12_20-16-08_UTC,137,0,3160,11604,1829,0,1,0,Wednesday,10,2.0,Creators & Celebrities
24699,2021-04-11_21-14-03_UTC,198,0,3160,11604,1829,0,1,0,Sunday,10,4.0,Creators & Celebrities
24700,2021-04-10_20-50-05_UTC,202,0,3160,11604,1829,0,1,0,Tuesday,9,3.0,Creators & Celebrities
24701,2021-04-09_20-39-45_UTC,228,0,3160,11604,1829,0,1,0,Monday,9,5.0,Creators & Celebrities
24702,2021-04-08_20-50-32_UTC,233,0,3160,11604,1829,0,1,0,Thursday,9,3.0,Creators & Celebrities
24703,2021-04-07_20-15-36_UTC,182,0,3160,11604,1829,0,1,0,Tuesday,9,3.0,Creators & Celebrities
24704,2021-04-06_22-12-44_UTC,196,0,3160,11604,1829,0,1,0,Sunday,9,4.0,Creators & Celebrities
24705,2021-04-05_23-56-12_UTC,179,0,3160,11604,1829,0,1,0,Saturday,9,3.0,Creators & Celebrities
24706,2021-04-05_00-09-15_UTC,246,0,3160,11604,1829,0,1,0,Thursday,9,3.0,Creators & Celebrities
24707,2021-04-03_21-52-18_UTC,273,0,3160,11604,1829,0,1,0,Tuesday,9,3.0,Creators & Celebrities
24708,2021-04-02_21-35-16_UTC,275,0,3160,11604,1829,0,1,0,Sunday,9,2.0,Creators & Celebrities
24709,2021-04-01_21-18-00_UTC,216,0,3160,11604,1829,0,1,0,Wednesday,9,20.0,Creators & Celebrities
24710,2021-03-31_21-57-05_UTC,260,0,3160,11604,1829,0,1,0,Tuesday,9,2.0,Creators & Celebrities
24711,2021-03-30_21-13-18_UTC,276,0,3160,11604,1829,0,1,0,Friday,9,2.0,Creators & Celebrities
24712,2021-03-29_21-47-06_UTC,232,0,3160,11604,1829,0,1,0,Tuesday,8,3.0,Creators & Celebrities
24713,2021-03-28_21-28-12_UTC,246,0,3160,11604,1829,0,1,0,Friday,8,3.0,Creators & Celebrities
24714,2021-03-27_18-08-10_UTC,269,0,3160,11604,1829,0,1,0,Thursday,8,3.0,Creators & Celebrities
24715,2021-03-26_20-41-19_UTC,283,0,3160,11604,1829,0,1,0,Tuesday,8,2.0,Creators & Celebrities
24716,2021-03-25_23-33-57_UTC,276,0,3160,11604,1829,0,1,0,Monday,8,2.0,Creators & Celebrities
24717,2021-03-24_23-15-26_UTC,292,0,3160,11604,1829,0,1,0,Saturday,8,3.0,Creators & Celebrities
24718,2021-03-23_23-02-46_UTC,365,0,3160,11604,1829,0,1,0,Wednesday,8,4.0,Creators & Celebrities
24719,2021-03-22_23-22-27_UTC,346,0,3160,11604,1829,0,1,0,Friday,8,2.0,Creators & Celebrities
24720,2021-03-21_17-29-03_UTC,244,0,3160,11604,1829,0,1,0,Wednesday,8,4.0,Creators & Celebrities
24721,2021-03-20_21-36-24_UTC,450,0,3160,11604,1829,0,1,0,Monday,8,2.0,Creators & Celebrities
24722,2021-03-19_22-20-25_UTC,259,0,3160,11604,1829,0,1,0,Wednesday,8,3.0,Creators & Celebrities
24723,2021-03-18_21-24-12_UTC,361,0,3160,11604,1829,0,1,0,Monday,8,17.0,Creators & Celebrities
24724,2021-03-17_22-49-25_UTC,302,0,3160,11604,1829,0,1,0,Thursday,7,4.0,Creators & Celebrities
24725,2021-03-16_22-17-14_UTC,302,0,3160,11604,1829,0,1,0,Monday,7,3.0,Creators & Celebrities
24726,2021-03-15_22-19-17_UTC,393,0,3160,11604,1829,0,1,0,Wednesday,7,3.0,Creators & Celebrities
24727,2021-03-14_20-34-59_UTC,276,0,3160,11604,1829,0,1,0,Tuesday,7,3.0,Creators & Celebrities
24728,2021-03-13_21-19-04_UTC,283,0,3160,11604,1829,0,1,0,Friday,7,0.0,Creators & Celebrities
24729,2021-03-12_20-59-07_UTC,260,0,3160,11604,1829,0,1,0,Wednesday,7,4.0,Creators & Celebrities
24730,2021-03-11_22-38-30_UTC,301,0,3160,11604,1829,0,1,0,Saturday,7,1.0,Creators & Celebrities
24731,2021-03-10_21-57-07_UTC,289,0,3160,11604,1829,0,1,0,Wednesday,7,3.0,Creators & Celebrities
24732,2021-03-09_22-17-01_UTC,286,0,3160,11604,1829,0,1,0,Friday,7,3.0,Creators & Celebrities
24733,2021-03-08_23-38-14_UTC,261,0,3160,11604,1829,0,1,0,Thursday,7,0.0,Creators & Celebrities
24734,2021-03-07_16-11-27_UTC,413,0,3160,11604,1829,0,1,0,Wednesday,6,2.0,Creators & Celebrities
24735,2021-03-06_22-05-31_UTC,327,0,3160,11604,1829,0,1,0,Monday,6,4.0,Creators & Celebrities
24736,2021-03-05_20-30-12_UTC,317,0,3160,11604,1829,0,1,0,Thursday,6,2.0,Creators & Celebrities
24737,2021-03-04_23-54-13_UTC,250,0,3160,11604,1829,0,1,0,Sunday,6,3.0,Creators & Celebrities
24738,2021-03-03_22-12-23_UTC,369,0,3160,11604,1829,0,1,0,Saturday,6,3.0,Creators & Celebrities
24739,2021-03-02_22-24-59_UTC,276,0,3160,11604,1829,0,1,0,Thursday,6,4.0,Creators & Celebrities
24740,2021-03-01_23-21-27_UTC,255,0,3160,11604,1829,0,1,0,Wednesday,6,3.0,Creators & Celebrities
24741,2021-02-28_21-13-23_UTC,303,0,3160,11604,1829,0,1,0,Sunday,6,4.0,Creators & Celebrities
24742,2021-02-27_15-43-14_UTC,454,0,3160,11604,1829,0,1,0,Thursday,6,4.0,Creators & Celebrities
24743,2021-02-26_21-54-00_UTC,281,0,3160,11604,1829,0,1,0,Tuesday,6,4.0,Creators & Celebrities
24744,2021-02-25_23-01-34_UTC,366,0,3160,11604,1829,0,1,0,Thursday,6,4.0,Creators & Celebrities
24745,2021-02-24_23-11-48_UTC,324,0,3160,11604,1829,0,1,0,Tuesday,6,16.0,Creators & Celebrities
24746,2021-02-23_23-53-53_UTC,245,0,3160,11604,1829,0,1,0,Sunday,5,4.0,Creators & Celebrities
24747,2021-02-22_23-21-36_UTC,287,0,3160,11604,1829,0,1,0,Saturday,5,3.0,Creators & Celebrities
24748,2021-02-21_19-03-56_UTC,549,0,3160,11604,1829,0,1,0,Thursday,5,3.0,Creators & Celebrities
24749,2021-02-20_16-05-16_UTC,479,0,3160,11604,1829,0,1,0,Wednesday,5,4.0,Creators & Celebrities
24750,2021-02-19_22-09-26_UTC,274,0,3160,11604,1829,0,1,0,Friday,5,2.0,Creators & Celebrities
24751,2021-02-19_01-10-02_UTC,469,0,3160,11604,1829,0,1,0,Wednesday,5,3.0,Creators & Celebrities
24752,2021-02-17_22-40-45_UTC,264,0,3160,11604,1829,0,1,0,Sunday,5,3.0,Creators & Celebrities
24753,2021-02-16_22-23-26_UTC,299,0,3160,11604,1829,0,1,0,Friday,5,3.0,Creators & Celebrities
24754,2021-02-15_23-15-54_UTC,395,0,3160,11604,1829,0,1,0,Wednesday,5,3.0,Creators & Celebrities
24755,2021-02-14_19-12-59_UTC,290,0,3160,11604,1829,0,1,0,Tuesday,5,4.0,Creators & Celebrities
24756,2021-02-13_22-17-36_UTC,269,0,3160,11604,1829,0,1,0,Wednesday,5,3.0,Creators & Celebrities
